Id,Short Description,Product_link,Description,Product Name,Product Brand,Outfit Name,Outfit Description,Outfit Image,Movie/Show,Series name,Series No,Episode,Celebrity Name,Character Name,Celebrity Image,Celebrity Type,Image1,Image2,Media,Buy,Extra_description,Source,Key works,In House,In House Price,Why we Like it,Who will this suit,Region,Year ,Video,Exact Image,Exact Store,Exact Price,Exact BuyLink,Similar Image,Similar Store,Similar Price,Similar BuyLink
55419,,https://wornontv.net/167541/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white tsunami wave print tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x06) in Jan 2020. Alexa's Top is the Wave Tee by Future State . Alexa's Apron is the Paint + Petals Apron by Bridgette Thornton. ,Alexa’s white tsunami wave print tee on Alexa & Katie,,Apron,Paint + Petals Apron by Bridgette Thornton,https://uploads.wornontv.net/2020/01/Bridgette-Thornton-Paint-and-Petals-Apron-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Writer-Director-Nervous Wreck,3,06,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-floral-apron.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 6, Bridgette Thornton, Future State, ",,,,,,,,https://wornontv.net/dottv/assets/products/Wave-Tee-by-Future-State-167541-947881577944637.jpg,Urban Outfitters,no longer available,https://www.urbanoutfitters.com/shop/future-state-doodles-zip-up-sweatshirt?inventoryCountry=US%26color=010%26size=L%26utm_kxconfid=v3sc2kde4,https://wornontv.net/dottv/assets/products/Wave-Tee-by-Future-State-167541-947881577944637.jpg,Urban Outfitters,no longer available,https://www.urbanoutfitters.com/shop/future-state-doodles-zip-up-sweatshirt?inventoryCountry=US%26color=010%26size=L%26utm_kxconfid=v3sc2kde4
74620,,https://wornontv.net/188594/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this pink Ramones print tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x09) in Jun 2020. ,Alexa’s pink Ramones print tee on Alexa & Katie,,,,,alexa-katie,Last First Day,3,09,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-ramones-print-te.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 9, ",,,,,,,,,,,,https://wornontv.net/dottv/assets/products/Ramones-T-shirt-188594-1057891592195446.jpg,Mango,$29.99,
48769,,https://wornontv.net/188718/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this red leather hooded jacket on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x12) in Jun 2020. Alexa's Jacket is the Michelle Hooded Leather Varsity Jacket by Doma. ,Alexa’s red leather hooded jacket on Alexa & Katie,,Jacket,Michelle Hooded Leather Varsity Jacket by Doma,https://uploads.wornontv.net/2020/06/Doma-Michelle-Hooded-Leather-Varsity-Jacket-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Choose Your Own Adventure,3,12,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-red-leather-varsity-jacket.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 12, Doma, ",,,,,,,,https://wornontv.net/dottv/assets/products/Michelle-Hooded-Leather-Varsity-Jacket-188718-1058501592275401.jpg,Saks Off Fifth Avenue,no longer available,,,,,
15595,,https://wornontv.net/167348/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this yellow cardigan and glitter boots on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x02) in Jan 2020. Hannah's Sweater is the Sequin floral embroidered Jackie cardigan sweater by J. Crew . Hannah's Skirt is the Multicolor Stripe Denim Mini Skirt by Forever 21 . Hannah's Boots is the 1460 Pascal Rainbow Glitter Boots by Dr Martens. ,Hannah’s yellow cardigan and glitter boots on Alexa & Katie,,Sweater,Sequin floral embroidered Jackie cardigan sweater by J. Crew,https://uploads.wornontv.net/2019/12/J-Crew-Sequin-floral-embroidered-cotton-Jackie-cardigan-sweater-Merit-Leighton-Alexa-and-katie.jpg,alexa-katie,Stupid Binder,3,02,Merit Leighton,Hannah,https://uploads.wornontv.net/2019/12/glitter-boots.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 2, Dr Martens, Forever 21, J. Crew, ",,,,,,,,https://wornontv.net/dottv/assets/products/1460-PASCAL-RAINBOW-GLITTER-167348-946861577852589.jpg,Dr Martens,$120,,,,,
15595,,https://wornontv.net/167348/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this yellow cardigan and glitter boots on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x02) in Jan 2020. Hannah's Sweater is the Sequin floral embroidered Jackie cardigan sweater by J. Crew . Hannah's Skirt is the Multicolor Stripe Denim Mini Skirt by Forever 21 . Hannah's Boots is the 1460 Pascal Rainbow Glitter Boots by Dr Martens. ,Hannah’s yellow cardigan and glitter boots on Alexa & Katie,,Skirt,Multicolor Stripe Denim Mini Skirt by Forever 21,https://uploads.wornontv.net/2019/12/Forefver-21.jpg,alexa-katie,Stupid Binder,3,02,Merit Leighton,Hannah,https://uploads.wornontv.net/2019/12/glitter-boots.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 2, Dr Martens, Forever 21, J. Crew, ",,,,,,,,https://wornontv.net/dottv/assets/products/1460-PASCAL-RAINBOW-GLITTER-167348-946861577852589.jpg,Dr Martens,$120,,,,,
15595,,https://wornontv.net/167348/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this yellow cardigan and glitter boots on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x02) in Jan 2020. Hannah's Sweater is the Sequin floral embroidered Jackie cardigan sweater by J. Crew . Hannah's Skirt is the Multicolor Stripe Denim Mini Skirt by Forever 21 . Hannah's Boots is the 1460 Pascal Rainbow Glitter Boots by Dr Martens. ,Hannah’s yellow cardigan and glitter boots on Alexa & Katie,,Boots,1460 Pascal Rainbow Glitter Boots by Dr Martens,https://uploads.wornontv.net/2019/12/Dr-MArtins-1460-PASCAL-RAINBOW-GLITTER-Merit-Leighton-Alexa-and-Katie.jpg,alexa-katie,Stupid Binder,3,02,Merit Leighton,Hannah,https://uploads.wornontv.net/2019/12/glitter-boots.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 2, Dr Martens, Forever 21, J. Crew, ",,,,,,,,https://wornontv.net/dottv/assets/products/1460-PASCAL-RAINBOW-GLITTER-167348-946861577852589.jpg,Dr Martens,$120,,,,,
91566,,https://wornontv.net/188729/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this pink stripe sweater on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x13) in Jun 2020. Alexa's Sweater is the Salene Cashmere Boxy Boyfriend Sweater by Sea. ,Alexa’s pink stripe sweater on Alexa & Katie,,Sweater,Salene Cashmere Boxy Boyfriend Sweater by Sea,https://uploads.wornontv.net/2020/06/Sea-Salene-Cashmere-Boxy-Boyfriend-Sweater-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Speaking of Cancer,3,13,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-pink-stripe-sweatshirt.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 13, Sea, ",,,,,,,,https://wornontv.net/dottv/assets/products/Sea-Salene-Cashmere-Boxy-Boyfriend-Sweater-188729-1058541592280457.jpg,Shopbop,$475,https://www.shopbop.com/salene-striped-boxy-boyfriend-sweater/vp/v=1/1520236289.htm,https://wornontv.net/dottv/assets/products/Brianne-Stripe-Print-Top-188729-1058551592280649.jpg,Nordstrom Rack,$161,https://www.nordstromrack.com/shop/product/3105285?color=PASHMINA%252FMULTI%2520STRIPE
54873,,https://wornontv.net/167788/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white Feels tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x08) in Jan 2020. Alexa's Top is the Feel Basic Logo Tee by Pam and Gela . Alexa's Skirt is the Blue Checkered Print Mini Skirt by Forever 21 . Alexa's Shoes is the SK8-Hi frayed color block sneakers by Vans . Alexa's Necklace is the Egbok Everything's Gonna Be Okay Necklace by Pinky Ring Jewelry. ,Alexa’s white Feels tee on Alexa & Katie,,Top,Feel Basic Logo Tee by Pam and Gela,https://uploads.wornontv.net/2020/01/Pam-and-Gela-Feel-Basic-Logo-Tee-Paris-Berelc-Alexia-and-Katie.jpg,alexa-katie,Panic! At The Putt-Putt,3,08,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-feels-print-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 8, Etsy, Forever 21, Pam &amp; Gela, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Egbok-Everything-5C-27s-Gonna-Be-Okay-Necklace-by-Pinky-Ring-Jewelry-167788-949501578029348.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
54873,,https://wornontv.net/167788/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white Feels tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x08) in Jan 2020. Alexa's Top is the Feel Basic Logo Tee by Pam and Gela . Alexa's Skirt is the Blue Checkered Print Mini Skirt by Forever 21 . Alexa's Shoes is the SK8-Hi frayed color block sneakers by Vans . Alexa's Necklace is the Egbok Everything's Gonna Be Okay Necklace by Pinky Ring Jewelry. ,Alexa’s white Feels tee on Alexa & Katie,,Skirt,Blue Checkered Print Mini Skirt by Forever 21,https://uploads.wornontv.net/2020/01/Forever-21-Blue-Checkered-Print-Mini-Skirt-Paris-Berelc-Alexia-and-Katie.jpg,alexa-katie,Panic! At The Putt-Putt,3,08,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-feels-print-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 8, Etsy, Forever 21, Pam &amp; Gela, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Egbok-Everything-5C-27s-Gonna-Be-Okay-Necklace-by-Pinky-Ring-Jewelry-167788-949501578029348.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
54873,,https://wornontv.net/167788/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white Feels tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x08) in Jan 2020. Alexa's Top is the Feel Basic Logo Tee by Pam and Gela . Alexa's Skirt is the Blue Checkered Print Mini Skirt by Forever 21 . Alexa's Shoes is the SK8-Hi frayed color block sneakers by Vans . Alexa's Necklace is the Egbok Everything's Gonna Be Okay Necklace by Pinky Ring Jewelry. ,Alexa’s white Feels tee on Alexa & Katie,,Shoes,SK8-Hi frayed color block sneakers by Vans,https://uploads.wornontv.net/2020/01/Vans-SK8-Hi-frayed-colour-block-sneakers-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Panic! At The Putt-Putt,3,08,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-feels-print-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 8, Etsy, Forever 21, Pam &amp; Gela, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Egbok-Everything-5C-27s-Gonna-Be-Okay-Necklace-by-Pinky-Ring-Jewelry-167788-949501578029348.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
54873,,https://wornontv.net/167788/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this white Feels tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x08) in Jan 2020. Alexa's Top is the Feel Basic Logo Tee by Pam and Gela . Alexa's Skirt is the Blue Checkered Print Mini Skirt by Forever 21 . Alexa's Shoes is the SK8-Hi frayed color block sneakers by Vans . Alexa's Necklace is the Egbok Everything's Gonna Be Okay Necklace by Pinky Ring Jewelry. ,Alexa’s white Feels tee on Alexa & Katie,,Necklace,Egbok Everything's Gonna Be Okay Necklace by Pinky Ring Jewelry,https://uploads.wornontv.net/2020/01/egbok-gold-necklace-Paris-Berelc-alexia-and-katie.jpg,alexa-katie,Panic! At The Putt-Putt,3,08,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/white-feels-print-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 8, Etsy, Forever 21, Pam &amp; Gela, Vans, ",,,,,,,,https://wornontv.net/dottv/assets/products/Egbok-Everything-5C-27s-Gonna-Be-Okay-Necklace-by-Pinky-Ring-Jewelry-167788-949501578029348.jpg,Etsy,$130,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
53670,,https://wornontv.net/167485/,Hannah (played by Merit Leighton) on Alexa &amp;amp; Katie on Netflix was spotted wearing this gray snowman ugly Christmas sweater on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x05) in Jan 2020. Hannah's Sweater is the Sequined Snow Day Ugly Christmas Sweater. ,Hannah’s gray snowman ugly Christmas sweater on Alexa & Katie,,Sweater,Sequined Snow Day Ugly Christmas Sweater,https://uploads.wornontv.net/2020/01/Tipsey-Elves-Sequined-Snow-Day-Ugly-Christmas-Sweater-Merit-Leighton-Alexa-and-Katie.jpg,alexa-katie,All I Want for Christmas is You,3,05,Merit Leighton,Hannah,https://uploads.wornontv.net/2020/01/gray-snowman-sequin-sweater.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Hannah, Merit Leighton, Alexa &amp; Katie: Season 3 Episode 5, Tipsy Elves, ",,,,,,,,,,,,,,,
84082,,https://wornontv.net/188621/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this denim jacket and camo pants on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x10) in Jun 2020. Alexa's Pants is the High Waist Cargo Pants by Alice + Olivia. ,Alexia’s denim jacket and camo pants on Alexa & Katie,,Pants,High Waist Cargo Pants by Alice + Olivia,https://uploads.wornontv.net/2020/06/alice-and-olivia-High-Waist-Cargo-Pants-Paris-Berelc-alexa-and-katie.jpg,alexa-katie,Rules for Better Barista-ing,3,10,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexia-camo-pants.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 10, Alice + Olivia, ",,,,,,,,https://wornontv.net/dottv/assets/products/ALICE---OLIVIA-JEANS-High-Waist-Cargo-Pants-188621-1058021592199525.jpg,Shopbop,no longer available,https://www.shopbop.com/cargo-pant-aola-by-alice/vp/v=1/1514560423.htm,https://wornontv.net/dottv/assets/products/denim-jacket-188621-1058041592199920.jpg,Forever 21,$34.99,
84513,,https://wornontv.net/167353/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this snakeskin print track jacket on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x02) in Jan 2020. Alexa's Jacket is the Colorblock Track Jacket by Pam &amp;amp; Gela. ,Alexa’s snakeskin print track jacket on Alexa & Katie,,Jacket,Colorblock Track Jacket by Pam & Gela,https://uploads.wornontv.net/2019/12/Pam-and-Gela-Colorblock-Track-Jacket-Paris-Berelc-alexa-and-katie.jpg,alexa-katie,Stupid Binder,3,02,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2019/12/striped-contrast-jacket.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 2, Pam &amp; Gela, ",,,,,,,,https://wornontv.net/dottv/assets/products/Pam--amp--Gela-Colorblock-Track-Jacket---Nordstrom-167353-946871577852734.jpg,Nordstrom,no longer available,https://shop.nordstrom.com/s/pam-gela-colorblock-track-jacket/5187545/lite,,,,
54404,,https://wornontv.net/167402/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this distressed denim jacket on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x03) in Jan 2020. Alexa's Jacket is the Distressed Denim Jacket by Forever 21. ,Alexa’s distressed denim jacket on Alexa & Katie,,Jacket,Distressed Denim Jacket by Forever 21,https://uploads.wornontv.net/2020/01/Forever-21-Distressed-Denim-Jacket-Paris-Berelc-Alexa-and-Katie.jpg,alexa-katie,Always Something There to Remind Me,3,03,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/01/denim-distressed-jacket.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 3, Forever 21, ",,,,,,,,https://wornontv.net/dottv/assets/products/Distressed-Denim-Jacket-by-Forever-21-167402-947091577860278.jpg,Forever 21,no longer available,,https://wornontv.net/dottv/assets/products/Distressed-Denim-Jacket-by-Forever-21-167402-947091577860278.jpg,Forever 21,no longer available,
56495,,https://wornontv.net/188826/,Alexa Mendoza (played by Paris Berelc) on Alexa &amp;amp; Katie on Netflix was spotted wearing this camo pants on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x16) in Jun 2020. Alexa's Pants is the High Waist Cargo Pants by Alice + Olivia. ,Alexa’s camo pants on Alexa & Katie,,Pants,High Waist Cargo Pants by Alice + Olivia,https://uploads.wornontv.net/2020/06/Alice-and-Olivia-High-Waist-Cargo-Pants-Alexa-Alexa-and-Katie.jpg,alexa-katie,This Feels Right,3,16,Paris Berelc,Alexa Mendoza,https://uploads.wornontv.net/2020/06/alexa-camo-belted-pants.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Alexa Mendoza, Paris Berelc, Alexa &amp; Katie: Season 3 Episode 16, Alice + Olivia, ",,,,,,,,https://wornontv.net/dottv/assets/products/ALICE---OLIVIA-JEANS-High-Waist-Cargo-Pants-188826-1059111592353346.jpg,Shopbop,$295,https://www.shopbop.com/cargo-pant-aola-by-alice/vp/v=1/1514560423.htm,https://wornontv.net/dottv/assets/products/Camo-Cargo-Utility-Jogger-Pants-188826-1059131592353528.jpg,Nordstrom,$65,https://shop.nordstrom.com/s/dickies-camo-cargo-utility-jogger-pants/5334026
97471,,https://wornontv.net/188778/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this blue tulle one shoulder dress on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x15) in Jun 2020. Katie's Dress is the One Shoulder Tulle Maxi Dress by ASOS. ,Katie’s blue tulle one shoulder dress on Alexa & Katie,,Dress,One Shoulder Tulle Maxi Dress by ASOS,https://uploads.wornontv.net/2020/06/ASOS-DESIGN-one-shoulder-tulle-maxi-dress-Isabel-May-Alexa-and-Katie.jpg,alexa-katie,Last Dance,3,15,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/06/Katie-blue-tulle-one-shoulder-gown.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 15, ASOS, ",,,,,,,,https://wornontv.net/dottv/assets/products/One-Shoulder-Tulle-Maxi-Dress-by-ASOS-188778-1058851592288010.jpg,ASOS,$103,3;url=https://shopstyle.evyy.net/c/57486/755404/10982?u=https://www.asos.com/us/asos-design/asos-design-one-shoulder-tulle-maxi-dress/prd/11526651,,,,
35845,,https://wornontv.net/167804/,Katie Cooper (played by Isabel May) on Alexa &amp;amp; Katie on Netflix was spotted wearing this red Ciao print tee on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x08) in Jan 2020. Katie's Top is the Ciao Ringer Tee by Forever 21. ,Katie’s red Ciao print tee on Alexa & Katie,,Top,Ciao Ringer Tee by Forever 21,https://uploads.wornontv.net/2020/01/Forever-21-Ciao-Ringer-Tee-Isabel-May-Alexa-and-Katie.jpg,alexa-katie,Panic! At The Putt-Putt,3,08,Isabel May,Katie Cooper,https://uploads.wornontv.net/2020/01/red-ciao-print-tee.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Katie Cooper, Isabel May, Alexa &amp; Katie: Season 3 Episode 8, Forever 21, ",,,,,,,,https://wornontv.net/dottv/assets/products/Ciao-Ringer-Tee-by-Forever-21-167804-949531578029646.jpg,Forever 21,no longer available,,,,,
72143,,https://wornontv.net/188745/,Lori Mendoza (played by Tiffani Thiessen) on Alexa &amp;amp; Katie on Netflix was spotted wearing this red twisted sleeve top on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x14) in Jun 2020. Lori's Top is the Kati Top by A.L.C.. ,Lori’s red twisted sleeve top on Alexa & Katie,,Top,Kati Top by A.L.C.,https://uploads.wornontv.net/2020/06/alc-kati-top-Tiffani-Thiessen-alexa-and-katie.jpg,alexa-katie,The Smoke Show,3,14,Tiffani Thiessen,Lori Mendoza,https://uploads.wornontv.net/2020/06/lori-red-twisted-sleeve-top.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Lori Mendoza, Tiffani Thiessen, ALC, Alexa &amp; Katie: Season 3 Episode 14, ",,,,,,,,https://wornontv.net/dottv/assets/products/Kati-Top-by-A-L-C-188745-1058651592284461.jpg,Saks Fifth Avenue,no longer available,,https://wornontv.net/dottv/assets/products/-188745-1058681592284820.jpg,Nordstrom,$135,https://shop.nordstrom.com/s/a-l-c-kati-puff-sleeve-tee/5632053
13999,,https://wornontv.net/188624/,Lori Mendoza (played by Tiffani Thiessen) on Alexa &amp;amp; Katie on Netflix was spotted wearing this navy chevron stripe sweater on Alexa &amp;amp; Katie on episode &amp;#039;&amp;#039; (3x10) in Jun 2020. Lori's Sweater is the Vertical Stripe Wide V Neck Sweater by Only. ,Lori’s navy chevron stripe sweater on Alexa & Katie,,Sweater,Vertical Stripe Wide V Neck Sweater by Only,https://uploads.wornontv.net/2020/06/Only-vertical-stripe-wide-v-neck-sweater-Tiffani-Thiessen-alexa-and-katie.jpg,alexa-katie,Rules for Better Barista-ing,3,10,Tiffani Thiessen,Lori Mendoza,https://uploads.wornontv.net/2020/06/lori-black-chevron-striped-v-neck-top.jpg,Mainstream,,,,,,WornOnTv,"Alexa &amp; Katie, Lori Mendoza, Tiffani Thiessen, Alexa &amp; Katie: Season 3 Episode 10, Only, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vertical-Stripe-Wide-V-Neck-Sweater-by-Only-188624-1058051592201061.jpg,Asos,$48,3;url=https://shopstyle.evyy.net/c/57486/755404/10982?u=https://www.asos.com/us/only/only-vertical-stripe-wide-v-neck-sweater/prd/11708121?,,,,
